workflow_name,method,level,stage_name,window,window_start_ms,actual_count,policy,forecast_count,allocated_count,absolute_error,under_count,over_count,covered,window_ms
spoken_dialog_flow,burst-aware,entry,__entry__,380001399,1900006995000,3,p95,10.0,10,7.0,0,7,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001400,1900007000000,5,p50,5.0,5,0.0,0,0,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001400,1900007000000,5,p90,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001400,1900007000000,5,p95,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001401,1900007005000,5,p50,5.0,5,0.0,0,0,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001401,1900007005000,5,p90,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001401,1900007005000,5,p95,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001402,1900007010000,2,p50,5.0,5,3.0,0,3,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001402,1900007010000,2,p90,10.0,10,8.0,0,8,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001402,1900007010000,2,p95,10.0,10,8.0,0,8,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001403,1900007015000,2,p50,5.0,5,3.0,0,3,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001403,1900007015000,2,p90,10.0,10,8.0,0,8,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001403,1900007015000,2,p95,10.0,10,8.0,0,8,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001404,1900007020000,4,p50,5.0,5,1.0,0,1,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001404,1900007020000,4,p90,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001404,1900007020000,4,p95,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001405,1900007025000,5,p50,5.0,5,0.0,0,0,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001405,1900007025000,5,p90,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001405,1900007025000,5,p95,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001406,1900007030000,5,p50,5.0,5,0.0,0,0,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001406,1900007030000,5,p90,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001406,1900007030000,5,p95,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001407,1900007035000,11,p50,5.0,5,6.0,6,0,False,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001407,1900007035000,11,p90,10.0,10,1.0,1,0,False,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001407,1900007035000,11,p95,10.0,10,1.0,1,0,False,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001408,1900007040000,2,p50,5.0,5,3.0,0,3,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001408,1900007040000,2,p90,10.0,10,8.0,0,8,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001408,1900007040000,2,p95,10.0,10,8.0,0,8,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001409,1900007045000,4,p50,5.0,5,1.0,0,1,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001409,1900007045000,4,p90,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001409,1900007045000,4,p95,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001410,1900007050000,6,p50,5.0,5,1.0,1,0,False,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001410,1900007050000,6,p90,10.0,10,4.0,0,4,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001410,1900007050000,6,p95,10.0,10,4.0,0,4,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001411,1900007055000,3,p50,5.0,5,2.0,0,2,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001411,1900007055000,3,p90,10.0,10,7.0,0,7,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001411,1900007055000,3,p95,10.0,10,7.0,0,7,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001412,1900007060000,1,p50,5.0,5,4.0,0,4,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001412,1900007060000,1,p90,10.0,10,9.0,0,9,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001412,1900007060000,1,p95,10.0,10,9.0,0,9,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001413,1900007065000,5,p50,5.0,5,0.0,0,0,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001413,1900007065000,5,p90,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001413,1900007065000,5,p95,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001414,1900007070000,3,p50,5.0,5,2.0,0,2,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001414,1900007070000,3,p90,10.0,10,7.0,0,7,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001414,1900007070000,3,p95,10.0,10,7.0,0,7,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001415,1900007075000,2,p50,5.0,5,3.0,0,3,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001415,1900007075000,2,p90,10.0,10,8.0,0,8,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001415,1900007075000,2,p95,10.0,10,8.0,0,8,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001416,1900007080000,4,p50,5.0,5,1.0,0,1,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001416,1900007080000,4,p90,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001416,1900007080000,4,p95,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001417,1900007085000,8,p50,5.0,5,3.0,3,0,False,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001417,1900007085000,8,p90,10.0,10,2.0,0,2,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001417,1900007085000,8,p95,10.0,10,2.0,0,2,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001418,1900007090000,5,p50,5.0,5,0.0,0,0,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001418,1900007090000,5,p90,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001418,1900007090000,5,p95,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001419,1900007095000,3,p50,5.0,5,2.0,0,2,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001419,1900007095000,3,p90,10.0,10,7.0,0,7,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001419,1900007095000,3,p95,10.0,10,7.0,0,7,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001420,1900007100000,3,p50,5.0,5,2.0,0,2,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001420,1900007100000,3,p90,10.0,10,7.0,0,7,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001420,1900007100000,3,p95,10.0,10,7.0,0,7,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001421,1900007105000,3,p50,5.0,5,2.0,0,2,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001421,1900007105000,3,p90,10.0,10,7.0,0,7,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001421,1900007105000,3,p95,10.0,10,7.0,0,7,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001422,1900007110000,3,p50,5.0,5,2.0,0,2,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001422,1900007110000,3,p90,10.0,10,7.0,0,7,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001422,1900007110000,3,p95,10.0,10,7.0,0,7,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001423,1900007115000,5,p50,5.0,5,0.0,0,0,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001423,1900007115000,5,p90,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001423,1900007115000,5,p95,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001424,1900007120000,2,p50,5.0,5,3.0,0,3,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001424,1900007120000,2,p90,10.0,10,8.0,0,8,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001424,1900007120000,2,p95,10.0,10,8.0,0,8,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001425,1900007125000,5,p50,5.0,5,0.0,0,0,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001425,1900007125000,5,p90,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001425,1900007125000,5,p95,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001426,1900007130000,1,p50,5.0,5,4.0,0,4,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001426,1900007130000,1,p90,10.0,10,9.0,0,9,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001426,1900007130000,1,p95,10.0,10,9.0,0,9,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001427,1900007135000,4,p50,5.0,5,1.0,0,1,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001427,1900007135000,4,p90,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001427,1900007135000,4,p95,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001428,1900007140000,4,p50,5.0,5,1.0,0,1,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001428,1900007140000,4,p90,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001428,1900007140000,4,p95,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001429,1900007145000,2,p50,5.0,5,3.0,0,3,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001429,1900007145000,2,p90,10.0,10,8.0,0,8,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001429,1900007145000,2,p95,10.0,10,8.0,0,8,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001430,1900007150000,4,p50,5.0,5,1.0,0,1,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001430,1900007150000,4,p90,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001430,1900007150000,4,p95,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001431,1900007155000,6,p50,5.0,5,1.0,1,0,False,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001431,1900007155000,6,p90,10.0,10,4.0,0,4,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001431,1900007155000,6,p95,10.0,10,4.0,0,4,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001432,1900007160000,4,p50,5.0,5,1.0,0,1,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001432,1900007160000,4,p90,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001432,1900007160000,4,p95,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001433,1900007165000,0,p50,5.0,5,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001433,1900007165000,0,p90,10.0,10,10.0,0,10,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001433,1900007165000,0,p95,10.0,10,10.0,0,10,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001434,1900007170000,4,p50,5.0,5,1.0,0,1,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001434,1900007170000,4,p90,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001434,1900007170000,4,p95,10.0,10,6.0,0,6,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001435,1900007175000,5,p50,5.0,5,0.0,0,0,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001435,1900007175000,5,p90,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001435,1900007175000,5,p95,10.0,10,5.0,0,5,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001436,1900007180000,1,p50,5.0,5,4.0,0,4,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001436,1900007180000,1,p90,10.0,10,9.0,0,9,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001436,1900007180000,1,p95,10.0,10,9.0,0,9,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001437,1900007185000,1,p50,5.0,5,4.0,0,4,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001437,1900007185000,1,p90,10.0,10,9.0,0,9,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001437,1900007185000,1,p95,10.0,10,9.0,0,9,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001438,1900007190000,2,p50,5.0,5,3.0,0,3,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001438,1900007190000,2,p90,10.0,10,8.0,0,8,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001438,1900007190000,2,p95,10.0,10,8.0,0,8,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001439,1900007195000,1,p50,5.0,5,4.0,0,4,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001439,1900007195000,1,p90,10.0,10,9.0,0,9,True,5000
spoken_dialog_flow,burst-aware,entry,__entry__,380001439,1900007195000,1,p95,10.0,10,9.0,0,9,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001008,1900005040000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001008,1900005040000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001008,1900005040000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001009,1900005045000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001009,1900005045000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001009,1900005045000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001010,1900005050000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001010,1900005050000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001010,1900005050000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001011,1900005055000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001011,1900005055000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001011,1900005055000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001012,1900005060000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001012,1900005060000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001012,1900005060000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001013,1900005065000,0,p50,3.8770225515619003,4,3.8770225515619003,0,4,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001013,1900005065000,0,p90,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001013,1900005065000,0,p95,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001014,1900005070000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001014,1900005070000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001014,1900005070000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001015,1900005075000,6,p50,3.8770225515619003,4,2.1229774484380997,2,0,False,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001015,1900005075000,6,p90,8.0,8,2.0,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001015,1900005075000,6,p95,8.0,8,2.0,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001016,1900005080000,1,p50,3.8770225515619003,4,2.8770225515619003,0,3,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001016,1900005080000,1,p90,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001016,1900005080000,1,p95,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001017,1900005085000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001017,1900005085000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001017,1900005085000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001018,1900005090000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001018,1900005090000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001018,1900005090000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001019,1900005095000,1,p50,3.8770225515619003,4,2.8770225515619003,0,3,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001019,1900005095000,1,p90,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001019,1900005095000,1,p95,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001020,1900005100000,1,p50,3.8770225515619003,4,2.8770225515619003,0,3,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001020,1900005100000,1,p90,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001020,1900005100000,1,p95,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001021,1900005105000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001021,1900005105000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001021,1900005105000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001022,1900005110000,4,p50,3.8770225515619003,4,0.12297744843809966,0,0,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001022,1900005110000,4,p90,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001022,1900005110000,4,p95,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001023,1900005115000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001023,1900005115000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001023,1900005115000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001024,1900005120000,4,p50,3.8770225515619003,4,0.12297744843809966,0,0,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001024,1900005120000,4,p90,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001024,1900005120000,4,p95,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001025,1900005125000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001025,1900005125000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001025,1900005125000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001026,1900005130000,4,p50,3.8770225515619003,4,0.12297744843809966,0,0,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001026,1900005130000,4,p90,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001026,1900005130000,4,p95,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001027,1900005135000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001027,1900005135000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001027,1900005135000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001028,1900005140000,3,p50,3.8770225515619003,4,0.8770225515619003,0,1,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001028,1900005140000,3,p90,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001028,1900005140000,3,p95,8.0,8,5.0,0,5,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001029,1900005145000,1,p50,3.8770225515619003,4,2.8770225515619003,0,3,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001029,1900005145000,1,p90,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001029,1900005145000,1,p95,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001030,1900005150000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001030,1900005150000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001030,1900005150000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001031,1900005155000,1,p50,3.8770225515619003,4,2.8770225515619003,0,3,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001031,1900005155000,1,p90,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001031,1900005155000,1,p95,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001032,1900005160000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001032,1900005160000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001032,1900005160000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001033,1900005165000,7,p50,3.8770225515619003,4,3.1229774484380997,3,0,False,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001033,1900005165000,7,p90,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001033,1900005165000,7,p95,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001034,1900005170000,4,p50,3.8770225515619003,4,0.12297744843809966,0,0,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001034,1900005170000,4,p90,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001034,1900005170000,4,p95,8.0,8,4.0,0,4,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001035,1900005175000,7,p50,3.8770225515619003,4,3.1229774484380997,3,0,False,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001035,1900005175000,7,p90,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001035,1900005175000,7,p95,8.0,8,1.0,0,1,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001036,1900005180000,1,p50,3.8770225515619003,4,2.8770225515619003,0,3,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001036,1900005180000,1,p90,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001036,1900005180000,1,p95,8.0,8,7.0,0,7,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001037,1900005185000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001037,1900005185000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001037,1900005185000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001038,1900005190000,6,p50,3.8770225515619003,4,2.1229774484380997,2,0,False,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001038,1900005190000,6,p90,8.0,8,2.0,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001038,1900005190000,6,p95,8.0,8,2.0,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001039,1900005195000,5,p50,3.8770225515619003,4,1.1229774484380997,1,0,False,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001039,1900005195000,5,p90,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001039,1900005195000,5,p95,8.0,8,3.0,0,3,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001040,1900005200000,0,p50,3.8770225515619003,4,3.8770225515619003,0,4,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001040,1900005200000,0,p90,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001040,1900005200000,0,p95,8.0,8,8.0,0,8,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001041,1900005205000,2,p50,3.8770225515619003,4,1.8770225515619003,0,2,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001041,1900005205000,2,p90,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001041,1900005205000,2,p95,8.0,8,6.0,0,6,True,5000
spoken_dialog_flow,hurdle-ewma,entry,__entry__,380001042,1900005210000,6,p50,3.8770225515619003,4,2.1229774484380997,2,0,False,5000
